"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3"
"KHJO","엔진","","","외래어2","1","","HH","부산",60,"여",2,"ㅇ","ㅔ","ㄴ","ㅈ","ㅣ","ㄴ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","","폐음절_공명자음","","","","","",""
"KHJO","젤리","","","외래어2","1","","HL","부산",60,"여",2,"ㅈ","ㅔ","ㄹ","ㄹ","ㅣ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","공명음","","개음절","","","","","",""
"KHJO","메달","","","외래어2","1","","LH","부산",60,"여",2,"ㅁ","ㅔ","","ㄷ","ㅏ","ㄹ"," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","불독","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅂ","ㅜ","ㄹ","ㄷ","ㅗ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_평파열음","","","","","",""
"KHJO","뉴스","","","외래어2","1","","HL","부산",60,"여",2,"ㄴ","ㅠ","","ㅅ","ㅡ",""," "," ","","","","","공명음","dp","개음절","마찰음","sg","개음절","","","","","",""
"KHJO","벨브","","","외래어2","1","","HL","부산",60,"여",2,"ㅂ","ㅔ","ㄹ","ㅂ","ㅡ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","드럼","","","외래어2","1","","LH_f","부산",60,"여",2,"ㄷ","ㅡ","","ㄹ","ㅓ","ㅁ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"KHJO","방콕","","","외래어2","1","","HH","부산",60,"여",2,"ㅂ","ㅏ","ㅇ","ㅋ","ㅗ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_평파열음","","","","","",""
"KHJO","까페","","","외래어2","1","","HL","부산",60,"여",2,"ㄲ","ㅏ","","ㅍ","ㅔ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","맨션","","","외래어2","1","","HH","부산",60,"여",2,"ㅁ","ㅐ","ㄴ","ㅅ","ㅕ","ㄴ"," "," ","","","","","공명음","sg","폐음절_공명자음","마찰음","dp","폐음절_공명자음","","","","","",""
"KHJO","체크","","","외래어2","1","","HL","부산",60,"여",2,"ㅊ","ㅔ","","ㅋ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","쩜프","","","외래어2","1","","HL","부산",60,"여",2,"ㅉ","ㅓ","ㅁ","ㅍ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","쎄트","","","외래어2","1","","HL","부산",60,"여",2,"ㅆ","ㅔ","","ㅌ","ㅡ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","플룻","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅍ","ㅡ","ㄹ","ㄹ","ㅜ","ㅅ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","공명음","sg","폐음절_평파열음","","","","","",""
"KHJO","꼬냑","","","외래어2","1","","HH","부산",60,"여",2,"ㄲ","ㅗ","","ㄴ","ㅑ","ㄱ"," "," ","","","","","유기음_경음","sg","개음절","공명음","dp","폐음절_평파열음","","","","","",""
"KHJO","스키","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅅ","ㅡ","","ㅋ","ㅣ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","","개음절","","","","","",""
"KHJO","팬티","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅐ","ㄴ","ㅌ","ㅣ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","","개음절","","","","","",""
"KHJO","써클","","","외래어2","1","","HH","부산",60,"여",2,"ㅆ","ㅓ","","ㅋ","ㅡ","ㄹ"," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"KHJO","버튼","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅂ","ㅓ","","ㅌ","ㅡ","ㄴ"," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"KHJO","앨범","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅇ","ㅐ","ㄹ","ㅂ","ㅓ","ㅁ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","리본","","","외래어2","1","","LH_f","부산",60,"여",2,"ㄹ","ㅣ","","ㅂ","ㅗ","ㄴ"," "," ","","","","","공명음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","팩쓰","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅐ","ㄱ","ㅆ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_평파열음","마찰음","sg","개음절","","","","","",""
"KHJO","탱고","","","외래어2","1","","HL","부산",60,"여",2,"ㅌ","ㅐ","ㅇ","ㄱ","ㅗ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","레벨","","","외래어2","1","","LH_f","부산",60,"여",2,"ㄹ","ㅔ","","ㅂ","ㅔ","ㄹ"," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","알람","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅇ","ㅏ","ㄹ","ㄹ","ㅏ","ㅁ"," "," ","","","","","공명음","sg","폐음절_공명자음","공명음","sg","폐음절_공명자음","","","","","",""
"KHJO","멜론","","","외래어2","1","","","부산",60,"여",2,"ㅁ","ㅔ","ㄹ","ㄹ","ㅗ","ㄴ"," "," ","","","","","공명음","sg","폐음절_공명자음","공명음","sg","폐음절_공명자음","","","","","",""
"KHJO","메론","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅁ","ㅔ","","ㄹ","ㅗ","ㄴ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"KHJO","캠프","","","외래어2","1","","HL","부산",60,"여",2,"ㅋ","ㅐ","ㅁ","ㅍ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","필터","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅣ","ㄹ","ㅌ","ㅓ",""," "," ","","","","","유기음_경음","","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","핸들","","","외래어2","1","","HH","부산",60,"여",2,"ㅎ","ㅐ","ㄴ","ㄷ","ㅡ","ㄹ"," "," ","","","","","마찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","펜씽","","","외래어2","1","","HH","부산",60,"여",2,"ㅍ","ㅔ","ㄴ","ㅆ","ㅣ","ㅇ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","마찰음","","폐음절_공명자음","","","","","",""
"KHJO","행거","","","외래어2","1","","HL","부산",60,"여",2,"ㅎ","ㅐ","ㅇ","ㄱ","ㅓ",""," "," ","","","","","마찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","썬탠","","","외래어2","1","","HH","부산",60,"여",2,"ㅆ","ㅓ","ㄴ","ㅌ","ㅐ","ㄴ"," "," ","","","","","마찰음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_공명자음","","","","","",""
"KHJO","시럽","","","외래어2","1","","HL","부산",60,"여",2,"ㅅ","ㅣ","","ㄹ","ㅓ","ㅂ"," "," ","","","","","마찰음","","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"KHJO","실크","","","외래어2","1","","HL","부산",60,"여",2,"ㅅ","ㅣ","ㄹ","ㅋ","ㅡ",""," "," ","","","","","마찰음","","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","치즈","","","외래어2","1","","HL","부산",60,"여",2,"ㅊ","ㅣ","","ㅈ","ㅡ",""," "," ","","","","","유기음_경음","","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","쏘스","","","외래어2","1","","HL","부산",60,"여",2,"ㅆ","ㅗ","","ㅅ","ㅡ",""," "," ","","","","","마찰음","sg","개음절","마찰음","sg","개음절","","","","","",""
"KHJO","코트","","","외래어2","1","","HL","부산",60,"여",2,"ㅋ","ㅗ","","ㅌ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","쌈바","","","외래어2","1","","HL","부산",60,"여",2,"ㅆ","ㅏ","ㅁ","ㅂ","ㅏ",""," "," ","","","","","마찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","앵글","","","외래어2","1","","HH","부산",60,"여",2,"ㅇ","ㅐ","ㅇ","ㄱ","ㅡ","ㄹ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","택씨","","","외래어2","1","","HL","부산",60,"여",2,"ㅌ","ㅐ","ㄱ","ㅆ","ㅣ",""," "," ","","","","","유기음_경음","sg","폐음절_평파열음","마찰음","","개음절","","","","","",""
"KHJO","홍콩","","","외래어2","1","","HH","부산",60,"여",2,"ㅎ","ㅗ","ㅇ","ㅋ","ㅗ","ㅇ"," "," ","","","","","마찰음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_공명자음","","","","","",""
"KHJO","쿠폰","","","외래어2","1","","HH","부산",60,"여",2,"ㅋ","ㅜ","","ㅍ","ㅗ","ㄴ"," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"KHJO","살롱","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅅ","ㅏ","ㄹ","ㄹ","ㅗ","ㅇ"," "," ","","","","","마찰음","sg","폐음절_공명자음","공명음","sg","폐음절_공명자음","","","","","",""
"KHJO","부츠","","","외래어2","1","","HL","부산",60,"여",2,"ㅂ","ㅜ","","ㅊ","ㅡ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","캠핑","","","외래어2","1","","HH","부산",60,"여",2,"ㅋ","ㅐ","ㅁ","ㅍ","ㅣ","ㅇ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","","폐음절_공명자음","","","","","",""
"KHJO","펌프","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅓ","ㅁ","ㅍ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","힌트","","","외래어2","1","","HL","부산",60,"여",2,"ㅎ","ㅣ","ㄴ","ㅌ","ㅡ",""," "," ","","","","","마찰음","","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","마트","","","외래어2","1","","HL","부산",60,"여",2,"ㅁ","ㅏ","","ㅌ","ㅡ",""," "," ","","","","","공명음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","메일","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅁ","ㅔ","","ㅇ","ㅣ","ㄹ"," "," ","","","","","공명음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"KHJO","필드","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅣ","ㄹ","ㄷ","ㅡ",""," "," ","","","","","유기음_경음","","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","히트","","","외래어2","1","","HL","부산",60,"여",2,"ㅎ","ㅣ","","ㅌ","ㅡ",""," "," ","","","","","마찰음","","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","타입","","","외래어2","1","","HL","부산",60,"여",2,"ㅌ","ㅏ","","ㅇ","ㅣ","ㅂ"," "," ","","","","","유기음_경음","sg","개음절","공명음","","폐음절_평파열음","","","","","",""
"KHJO","까스","","","외래어2","1","","HL","부산",60,"여",2,"ㄲ","ㅏ","","ㅅ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","마찰음","sg","개음절","","","","","",""
"KHJO","텐트","","","외래어2","1","","HL","부산",60,"여",2,"ㅌ","ㅔ","ㄴ","ㅌ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","스낵","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅅ","ㅡ","","ㄴ","ㅐ","ㄱ"," "," ","","","","","마찰음","sg","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"KHJO","헬멧","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅎ","ㅔ","ㄹ","ㅁ","ㅔ","ㅅ"," "," ","","","","","마찰음","sg","폐음절_공명자음","공명음","sg","폐음절_평파열음","","","","","",""
"KHJO","수프","","","외래어2","1","","HL","부산",60,"여",2,"ㅅ","ㅜ","","ㅍ","ㅡ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","패드","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅐ","","ㄷ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","노크","","","외래어2","1","","HL","부산",60,"여",2,"ㄴ","ㅗ","","ㅋ","ㅡ",""," "," ","","","","","공명음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","힙합","","","외래어2","1","","HH","부산",60,"여",2,"ㅎ","ㅣ","ㅂ","ㅎ","ㅏ","ㅂ"," "," ","","","","","마찰음","","폐음절_평파열음","마찰음","sg","폐음절_평파열음","","","","","",""
"KHJO","꼴프","","","외래어2","1","","HL","부산",60,"여",2,"ㄲ","ㅗ","ㄹ","ㅍ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","키스","","","외래어2","1","","HL","부산",60,"여",2,"ㅋ","ㅣ","","ㅅ","ㅡ",""," "," ","","","","","유기음_경음","","개음절","마찰음","sg","개음절","","","","","",""
"KHJO","런던","","","외래어2","1","","HH","부산",60,"여",2,"ㄹ","ㅓ","ㄴ","ㄷ","ㅓ","ㄴ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","샴푸","","","외래어2","1","","HL","부산",60,"여",2,"ㅅ","ㅑ","ㅁ","ㅍ","ㅜ",""," "," ","","","","","마찰음","dp","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","쇼파","","","외래어2","1","","HL","부산",60,"여",2,"ㅅ","ㅛ","","ㅍ","ㅏ",""," "," ","","","","","마찰음","dp","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","케찹","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅋ","ㅔ","","ㅊ","ㅏ","ㅂ"," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_평파열음","","","","","",""
"KHJO","리듬","","","외래어2","1","","LH_f","부산",60,"여",2,"ㄹ","ㅣ","","ㄷ","ㅡ","ㅁ"," "," ","","","","","공명음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","께임","","","외래어2","1","","LH_f","부산",60,"여",2,"ㄲ","ㅔ","","ㅇ","ㅣ","ㅁ"," "," ","","","","","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"KHJO","니트","","","외래어2","1","","HL","부산",60,"여",2,"ㄴ","ㅣ","","ㅌ","ㅡ",""," "," ","","","","","공명음","","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","패쎤","","","외래어2","1","","HH","부산",60,"여",2,"ㅍ","ㅐ","","ㅆ","ㅕ","ㄴ"," "," ","","","","","유기음_경음","sg","개음절","마찰음","dp","폐음절_공명자음","","","","","",""
"KHJO","포크","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅗ","","ㅋ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"KHJO","빌라","","","외래어2","1","","HL","부산",60,"여",2,"ㅂ","ㅣ","ㄹ","ㄹ","ㅏ",""," "," ","","","","","평파열음_평파찰음","","폐음절_공명자음","공명음","sg","개음절","","","","","",""
"KHJO","모델","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅁ","ㅗ","","ㄷ","ㅔ","ㄹ"," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"KHJO","샤워","","","외래어2","1","","HL","부산",60,"여",2,"ㅅ","ㅑ","","ㅇ","ㅝ",""," "," ","","","","","마찰음","dp","개음절","공명음","dp","개음절","","","","","",""
"KHJO","템포","","","외래어2","1","","HL","부산",60,"여",2,"ㅌ","ㅔ","ㅁ","ㅍ","ㅗ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","카드","","","외래어2","1","","HH","부산",60,"여",2,"ㅋ","ㅏ","","ㄷ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","멤버","","","외래어2","1","","HL","부산",60,"여",2,"ㅁ","ㅔ","ㅁ","ㅂ","ㅓ",""," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"KHJO","모텔","","","외래어2","1","","LH_f","부산",60,"여",2,"ㅁ","ㅗ","","ㅌ","ㅔ","ㄹ"," "," ","","","","","공명음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"KHJO","찬스","","","외래어2","1","","HL","부산",60,"여",2,"ㅊ","ㅏ","ㄴ","ㅅ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","마찰음","sg","개음절","","","","","",""
"KHJO","패스","","","외래어2","1","","HL","부산",60,"여",2,"ㅍ","ㅐ","","ㅅ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","마찰음","sg","개음절","","","","","",""
"KHJO","앵커","","","외래어2","1","","HL","부산",60,"여",2,"ㅇ","ㅐ","ㅇ","ㅋ","ㅓ",""," "," ","","","","","공명음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"KHJO","코팅","","","외래어2","1","","HH","부산",60,"여",2,"ㅋ","ㅗ","","ㅌ","ㅣ","ㅇ"," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","","폐음절_공명자음","","","","","",""
"KHJO","째즈","","","외래어2","1","","HL","부산",60,"여",2,"ㅉ","ㅐ","","ㅈ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
