"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","Wz","w1","w2","w3","w4","W3","W2","w1f","w2f","w3f","w4f","weight","weigth_comb","weigth_comb2","weigth_comb3","weigth_comb4"
"LHB","해파리","","","고유어3","1","","LHH","부산",20,"여",3,"ㅎ","ㅐ","","ㅍ","ㅏ","","ㄹ","ㅣ","","","","","fri","sg","light","tsasp","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","메르치","","","고유어3","1","","LHL","부산",20,"여",3,"ㅁ","ㅔ","","ㄹ","ㅡ","","ㅊ","ㅣ","","","","","son","sg","light","son","sg","light","tsasp","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","메뚜기","","","고유어3","1","","LHL","부산",20,"여",3,"ㅁ","ㅔ","","ㄸ","ㅜ","","ㄱ","ㅣ","","","","","son","sg","light","tsasp","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","가락찌","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅏ","","ㄹ","ㅏ","ㄱ","ㅉ","ㅣ","","","","","lax","sg","light","son","sg","obs","tsasp","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","도가니","","","고유어3","1","","","부산",20,"여",3,"ㄷ","ㅗ","","ㄱ","ㅏ","","ㄴ","ㅣ","","","","","lax","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","올빼미","","","고유어3","1","","LHL","부산",20,"여",3,"ㅇ","ㅗ","ㄹ","ㅃ","ㅐ","","ㅁ","ㅣ","","","","","son","sg","son","tsasp","sg","light","son","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"LHB","아가미","","","고유어3","1","","LHL","부산",20,"여",3,"ㅇ","ㅏ","","ㄱ","ㅏ","","ㅁ","ㅣ","","","","","son","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","바가지","","","고유어3","1","","LHL","부산",20,"여",3,"ㅂ","ㅏ","","ㄱ","ㅏ","","ㅈ","ㅣ","","","","","lax","sg","light","lax","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","구더기","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅜ","","ㄷ","ㅓ","","ㄱ","ㅣ","","","","","lax","sg","light","lax","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","구더리","","","고유어3","1","","","부산",20,"여",3,"ㄱ","ㅜ","","ㄷ","ㅓ","","ㄹ","ㅣ","","","","","lax","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","복쑹아","","","고유어3","1","","LHH","부산",20,"여",3,"ㅂ","ㅗ","ㄱ","ㅆ","ㅜ","ㅇ","ㅇ","ㅏ","","","","","lax","sg","obs","fri","sg","son","son","sg","light","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"LHB","마지막","","","고유어3","1","","LHH","부산",20,"여",3,"ㅁ","ㅏ","","ㅈ","ㅣ","","ㅁ","ㅏ","ㄱ","","","","son","sg","light","lax","","light","son","sg","obs","","","","0010",0,0,1,0,"001","00","light","light","heavy","light",2,"light-light-heavy","light-light","X-light-heavy","light-light-heavy-light"
"LHB","다슬기","","","고유어3","1","","LHL","부산",20,"여",3,"ㄷ","ㅏ","","ㅅ","ㅡ","ㄹ","ㄱ","ㅣ","","","","","lax","sg","light","fri","sg","son","lax","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","가운데","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅏ","","ㅇ","ㅜ","ㄴ","ㄷ","ㅔ","","","","","lax","sg","light","son","sg","son","lax","sg","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","그림자","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅡ","","ㄹ","ㅣ","ㅁ","ㅈ","ㅏ","","","","","lax","sg","light","son","","son","lax","sg","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","도다리","","","고유어3","1","","HLL","부산",20,"여",3,"ㄷ","ㅗ","","ㄷ","ㅏ","","ㄹ","ㅣ","","","","","lax","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","고양이","","","고유어3","1","","LHH","부산",20,"여",3,"ㄱ","ㅗ","","ㅇ","ㅑ","ㅇ","ㅇ","ㅣ","","","","","lax","sg","light","son","dp","son","son","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","심부름","","","고유어3","1","","LHH","부산",20,"여",3,"ㅅ","ㅣ","ㅁ","ㅂ","ㅜ","","ㄹ","ㅡ","ㅁ","","","","fri","","son","lax","sg","light","son","sg","son","","","","1010",1,0,1,0,"101","10","heavy","light","heavy","light",6,"heavy-light-heavy","heavy-light","X-light-heavy","heavy-light-heavy-light"
"LHB","노가리","","","고유어3","1","","","부산",20,"여",3,"ㄴ","ㅗ","","ㄱ","ㅏ","","ㄹ","ㅣ","","","","","son","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","아궁이","","","고유어3","1","","LHL","부산",20,"여",3,"ㅇ","ㅏ","","ㄱ","ㅜ","ㅇ","ㅇ","ㅣ","","","","","son","sg","light","lax","sg","son","son","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","포대기","","","고유어3","1","","LHL","부산",20,"여",3,"ㅍ","ㅗ","","ㄷ","ㅐ","","ㄱ","ㅣ","","","","","tsasp","sg","light","lax","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","두데기","","","고유어3","1","","","부산",20,"여",3,"ㄷ","ㅜ","","ㄷ","ㅔ","","ㄱ","ㅣ","","","","","lax","sg","light","lax","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","허벅지","","","고유어3","1","","LHL","부산",20,"여",3,"ㅎ","ㅓ","","ㅂ","ㅓ","ㄱ","ㅈ","ㅣ","","","","","fri","sg","light","lax","sg","obs","lax","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","지렁이","","","고유어3","1","","LHL","부산",20,"여",3,"ㅈ","ㅣ","","ㄹ","ㅓ","ㅇ","ㅇ","ㅣ","","","","","lax","","light","son","sg","son","son","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","할머니","","","고유어3","1","","HHL","부산",20,"여",3,"ㅎ","ㅏ","ㄹ","ㅁ","ㅓ","","ㄴ","ㅣ","","","","","fri","sg","son","son","sg","light","son","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"LHB","소나기","","","고유어3","1","","","부산",20,"여",3,"ㅅ","ㅗ","","ㄴ","ㅏ","","ㄱ","ㅣ","","","","","fri","sg","light","son","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","달팽이","","","고유어3","1","","LHL","부산",20,"여",3,"ㄷ","ㅏ","ㄹ","ㅍ","ㅐ","ㅇ","ㅇ","ㅣ","","","","","lax","sg","son","tsasp","sg","son","son","","light","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"LHB","모퉁이","","","고유어3","1","","LHL","부산",20,"여",3,"ㅁ","ㅗ","","ㅌ","ㅜ","ㅇ","ㅇ","ㅣ","","","","","son","sg","light","tsasp","sg","son","son","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","모팅이","~","","고유어3","1","","","부산",20,"여",3,"ㅁ","ㅗ","","ㅌ","ㅣ","ㅇ","ㅇ","ㅣ","","","","","son","sg","light","tsasp","","son","son","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","광주리","","","고유어3","1","","","부산",20,"여",3,"ㄱ","ㅘ","ㅇ","ㅈ","ㅜ","","ㄹ","ㅣ","","","","","lax","dp","son","lax","sg","light","son","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"LHB","두더지","","","고유어3","1","","LHL","부산",20,"여",3,"ㄷ","ㅜ","","ㄷ","ㅓ","","ㅈ","ㅣ","","","","","lax","sg","light","lax","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","꾸지람","","","고유어3","1","","LHH","부산",20,"여",3,"ㄲ","ㅜ","","ㅈ","ㅣ","","ㄹ","ㅏ","ㅁ","","","","tsasp","sg","light","lax","","light","son","sg","son","","","","0010",0,0,1,0,"001","00","light","light","heavy","light",2,"light-light-heavy","light-light","X-light-heavy","light-light-heavy-light"
"LHB","쭉쩡이","","","고유어3","1","","","부산",20,"여",3,"ㅉ","ㅜ","ㄱ","ㅉ","ㅓ","ㅇ","ㅇ","ㅣ","","","","","tsasp","sg","obs","tsasp","sg","son","son","","light","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"LHB","쭉떼기","","","고유어3","1","","","부산",20,"여",3,"ㅉ","ㅜ","ㄱ","ㄸ","ㅔ","","ㄱ","ㅣ","","","","","tsasp","sg","obs","tsasp","sg","light","lax","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"LHB","송사리","","","고유어3","1","","LHL","부산",20,"여",3,"ㅅ","ㅗ","ㅇ","ㅅ","ㅏ","","ㄹ","ㅣ","","","","","fri","sg","son","fri","sg","light","son","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"LHB","누룽지","","","고유어3","1","","LHL","부산",20,"여",3,"ㄴ","ㅜ","","ㄹ","ㅜ","ㅇ","ㅈ","ㅣ","","","","","son","sg","light","son","sg","son","lax","","light","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"LHB","여드레","","","고유어3","1","","","부산",20,"여",3,"ㅇ","ㅕ","","ㄷ","ㅡ","","ㄹ","ㅔ","","","","","son","dp","light","lax","sg","light","son","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","아가리","","","고유어3","1","","LHL","부산",20,"여",3,"ㅇ","ㅏ","","ㄱ","ㅏ","","ㄹ","ㅣ","","","","","son","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","두루미","","","고유어3","1","","LHL","부산",20,"여",3,"ㄷ","ㅜ","","ㄹ","ㅜ","","ㅁ","ㅣ","","","","","lax","sg","light","son","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","갈고리","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅏ","ㄹ","ㄱ","ㅗ","","ㄹ","ㅣ","","","","","lax","sg","son","lax","sg","light","son","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"LHB","기지개","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅣ","","ㅈ","ㅣ","","ㄱ","ㅐ","","","","","lax","","light","lax","","light","lax","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","마누라","","","고유어3","1","","LHH","부산",20,"여",3,"ㅁ","ㅏ","","ㄴ","ㅜ","","ㄹ","ㅏ","","","","","son","sg","light","son","sg","light","son","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","회초리","","","고유어3","1","","LHL","부산",20,"여",3,"ㅎ","ㅚ","","ㅊ","ㅗ","","ㄹ","ㅣ","","","","","fri","dp","light","tsasp","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","메차리","","","고유어3","1","","","부산",20,"여",3,"ㅁ","ㅔ","","ㅊ","ㅏ","","ㄹ","ㅣ","","","","","son","sg","light","tsasp","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","기러기","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅣ","","ㄹ","ㅓ","","ㄱ","ㅣ","","","","","lax","","light","son","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","두꺼비","","","고유어3","1","","","부산",20,"여",3,"ㄷ","ㅜ","","ㄲ","ㅓ","","ㅂ","ㅣ","","","","","lax","sg","light","tsasp","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","아흐레","","","고유어3","1","","","부산",20,"여",3,"ㅇ","ㅏ","","ㅎ","ㅡ","","ㄹ","ㅔ","","","","","son","sg","light","fri","sg","light","son","sg","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","이파리","","","고유어3","1","","LHL","부산",20,"여",3,"ㅇ","ㅣ","","ㅍ","ㅏ","","ㄹ","ㅣ","","","","","son","","light","tsasp","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","미나리","","","고유어3","1","","LHL","부산",20,"여",3,"ㅁ","ㅣ","","ㄴ","ㅏ","","ㄹ","ㅣ","","","","","son","","light","son","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","부뚜막","","","고유어3","1","","LHH","부산",20,"여",3,"ㅂ","ㅜ","","ㄸ","ㅜ","","ㅁ","ㅏ","ㄱ","","","","lax","sg","light","tsasp","sg","light","son","sg","obs","","","","0010",0,0,1,0,"001","00","light","light","heavy","light",2,"light-light-heavy","light-light","X-light-heavy","light-light-heavy-light"
"LHB","코다리","","","고유어3","1","","HHL","부산",20,"여",3,"ㅋ","ㅗ","","ㄷ","ㅏ","","ㄹ","ㅣ","","","","","tsasp","sg","light","lax","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","에누리","","","고유어3","1","","LHL","부산",20,"여",3,"ㅇ","ㅔ","","ㄴ","ㅜ","","ㄹ","ㅣ","","","","","son","sg","light","son","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","방앋깐","","","고유어3","1","","LHH","부산",20,"여",3,"ㅂ","ㅏ","ㅇ","ㅇ","ㅏ","ㄷ","ㄲ","ㅏ","ㄴ","","","","lax","sg","son","son","sg","obs","tsasp","sg","son","","","","1110",1,1,1,0,"111","11","heavy","heavy","heavy","light",8,"heavy-heavy-heavy","heavy-heavy","X-heavy-heavy","heavy-heavy-heavy-light"
"LHB","쓰레기","","","고유어3","1","","LHL","부산",20,"여",3,"ㅆ","ㅡ","","ㄹ","ㅔ","","ㄱ","ㅣ","","","","","fri","sg","light","son","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","나머지","","","고유어3","1","","LHL","부산",20,"여",3,"ㄴ","ㅏ","","ㅁ","ㅓ","","ㅈ","ㅣ","","","","","son","sg","light","son","sg","light","lax","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","풍뎅이","","","고유어3","1","","LHL","부산",20,"여",3,"ㅍ","ㅜ","ㅇ","ㄷ","ㅔ","ㅇ","ㅇ","ㅣ","","","","","tsasp","sg","son","lax","sg","son","son","","light","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"LHB","수세미","","","고유어3","1","","","부산",20,"여",3,"ㅅ","ㅜ","","ㅅ","ㅔ","","ㅁ","ㅣ","","","","","fri","sg","light","fri","sg","light","son","","light","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"LHB","덩어리","","","고유어3","1","","","부산",20,"여",3,"ㄷ","ㅓ","ㅇ","ㅇ","ㅓ","","ㄹ","ㅣ","","","","","lax","sg","son","son","sg","light","son","","light","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
